group,video_id,publishedAt,author,text,likeCount
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:33Z,@Shiwiz101,I can’t stop listen to this song. So catchy❤️‍🔥❤️‍🔥,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:32Z,@eduardaoliveiracouto554,Adorei ♥️♥️♥️♥️,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:32Z,@Kama99.16,Kim Garam 😍😍😍😍💔💔💔💔💔,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:32Z,@marieeerivero,Congratulations on your debut! My beautiful Sakura it&#39;s your second debut and i can&#39;t be more proud of you! I LOVE YOU! わたしは、あなたを愛しています,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:30Z,@lucym.6574,Can&#39;t wait to stan for them,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:30Z,@ceylin218,sakuraa,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:28Z,@vamvam1722,Luv you,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:26Z,@mayy9726,"BARU LIAT HUWAAAAA SUKA BGT!! EASY LISTENING, KOREONYA KECE YAHH, KONSEPNYA JUGA SUKAA KARENA KYK BEDA GITU SAMA YG LAIN, ANTI MAINSTREAM, BENER&quot; FEARLESS. SMG SUKSES KE DEPANNYA YAH. ILY!",3
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:21Z,@orathai2822,Thailand fans are very interested in this band and want you to have Thai subtitles.,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:18Z,@jujx_g1077,who’s it at 20 sec ???!!!,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:12Z,@KapitanaLM,"Congratulations, Ssamkura! ❤️",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:11Z,@nicolekyoko5585,Seems like a solid song. So much better than so many other debut of girl groups. Like itzys was so messy.,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:08Z,@warglahendel2140,Chaewon aaaaaaa 💞,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:08Z,@Mintadicko,This is a bop clearly.<br>I really enjoyed watching and listening <br>Their moves are really powerful and their voices really match this<br>Kazuha’s voice is really unique<br>Can’t wait to see them performing this!!!<br>CHAEWON and YUNJIN waouh!!<br>Congratulations for your debut🥳,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:07Z,@biancandya,"INI KERENNNN BANGET , CONGRAST BUAT DEBUT NYA LE SSERAFIM !!!",78
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:06Z,@mohadeseh77b,♥️♥️♥️♥️😍😍😍😍,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:05Z,@ssshevaa,5 hours 3.9M,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:04Z,@user-oe3ee1xw3r,컨셉 진짜 킹받네,3
