group,video_id,publishedAt,author,text,likeCount
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:46:29Z,@zirasese6204,teaser nya aja udah keren woiii. gila,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:46:05Z,@walter.vlogger-maijers,Geweldig om dit te zien top 👍👍👍👍,3
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:45:37Z,@runrun1935,Sakuraaaaaaaaaa🥺🥺🥺🥺🥺,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:45:09Z,@YuI-df2mg,さくらちゃん🥹❤️❤️❤️,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:44:20Z,@kiannasavage6009,"They way this bop is calming and yet catchy, it’s only LE SSERAFIM!!!",74
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:44:18Z,@user-su5wo4su7x,I can&#39;t wait any lonngggerrr,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:43:57Z,@lesserafim6715,MAY 2 PLS COME FASTERRRR,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:43:09Z,@rian2651,it has a catchy tone . I like it a lot,4
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:41:54Z,@rabbiteboy7436,They’re so fineeee can’t wait for the debut,12
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:41:43Z,@user-su5wo4su7x,I&#39;m so hyped for their debut 🌺🌺,16
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:41:40Z,@janlk,I need more ;;,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:40:37Z,@seila8102,Estou tão ansiosa,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:40:29Z,@seila8102,Chega logo dia 2,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:39:55Z,@nocturnal7021,Lesserafim fighting,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:39:46Z,@saralyn7792,Esperando el debut de las serafínas!,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:39:16Z,@Fahdykhairi,ahhh gak seru ada KANG BULLY,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:39:08Z,@GuysLuvJeonghan,Let&#39;s reach our 2 million goal,5
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:37:08Z,@emilycl4176,este debut es el que me causa más curiosidad y emoción todas se ven increíbles ❤,11
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:36:45Z,@soapshina1032,Garam,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:36:40Z,@GuysLuvJeonghan,They will eat,3
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:36:06Z,@Haoluvie,"No puedo esperar Dios, Le Sserafim va a romperla",35
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:35:21Z,@kyoradenali1458,So exciteddd,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:34:14Z,@ariqaaquina1776,"Wow sakura, i&#39;am speechless....",2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:33:45Z,@ArielStar,"I like the transitions in the teaser, showing the choreo bit at the end. The small sound we heard is getting me pumped! It&#39;s like one of those sounds that makes you want to go, go, go and get work done! And the vibe of the teaser is giving me that exact sentiment, too!",396
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:32:53Z,@xmdlr,AHHHHHHHH,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:32:36Z,@babytannie1449,I am waiting for their debut Le sserrafim,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:31:16Z,@nocturnal7021,Commenting for yt algorithm,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:31:04Z,@mkayywrld,"Ooooooh, this looks amazing!!!",0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:30:31Z,@GuysLuvJeonghan,YAAAAASSS,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:30:02Z,@sansshiber5060,DAMNN,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:30:00Z,@nocturnal7021,💗,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:29:57Z,@eusexua,im looking forward to watching the mv,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:29:32Z,@lib3rtas,looks pretty cool,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:28:44Z,@jhoanaangeles4123,Me encanta cuando dicen el nombre del grupo xd,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:27:41Z,@05shuntwice43,最後のチェウォンにやられた…,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:27:31Z,@vms599,"Wow estoy muy emocionadaa, fan desde antes del debut ❤",0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:26:19Z,@lucernamoreno8201,Me encanta pero no pude ir evitar cantar motomami xd,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:25:39Z,@rslkhx_1us,واوز,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:25:06Z,@shairinjannat6052,Waaaaaaaaaaaaaaa can&#39;t waittt ahhhhhh lesserafimmmm fighting!!!<br>Btw what&#39;s the fandom name :))),0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:23:57Z,@hdhdidbdjsksisj,YASSS,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:23:57Z,@lari_i,feeling that this will be yunjin’s era,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:23:18Z,@mtila31,Im so excited for their debut !!,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:23:10Z,@lari_i,predebut fan here,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:21:32Z,@TubatuMoranghae,Aku bakalan suka lagunya!! <br><br>Kenapa ya artis selain bh vi3wsnya pada cepat sedangkan artis bh sendiri kaya frezee,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:21:17Z,@marcosvaldevino3926,É A PORRA DA CHAEWON!,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:20:44Z,@_mylife,Mv güzel gibi umarım istediğim gibi olur.pek anlayamadim,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:20:15Z,@riam_ma,LE-SSERAFIM= GORGEOUSLY TALENTED 😍,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:19:35Z,@3rdelement10,Wow!,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:18:52Z,@JG_BlackX,Can already tell Yunjin gonna be a bias,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:18:41Z,@giulianabetzel,tô ansiosaaaaaa 💗,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:17:25Z,@rashialstars150,Let&#39;s str...m in correct way,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:16:46Z,@snowmien2636,AH ESTAN BUENO,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:15:19Z,@maiourimaiouri4770,We need to get our streaming machines hopefully we can achieve our goals 🙌,7
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:14:42Z,@waekurojimolla9447,Sakura chaaannnn!,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:13:12Z,@kimluisims8688,Lesserafim motomamis,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:13:08Z,@nettar6682,ปังมาก,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:12:54Z,@zyralesserafim2193,Bitin po,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:12:28Z,@maricleredpav4068,dayyyuuummm interestinggggg teasserrrrrrrrr,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:09:17Z,@luvyou7150,Omg,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:09:15Z,@rutha2403,AAAAHHHHHHHH I can’t wait to see Chaewon back in action 😭😭😭😭,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:08:43Z,@yunjura9571,OMG can&#39;t wait,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:08:17Z,@elyayisworld,OMG,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:06:43Z,@kiara4229,Gran teaser!,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:06:24Z,@ridoanislam1181,Quality ganna be insaaaaane...,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:06:09Z,@sobipatel9965,This girl group gonna be QUEENS of kpop.,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:06:06Z,@minasouriki,500k+ view in jst 4hrs???? I&#39;M SO PROUD OF MY GIRLS,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:06:05Z,@gieerr,:3,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:05:58Z,@gieerr,Omggg,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:05:47Z,@sobipatel9965,This is gonna be my fav girl group,7
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:05:47Z,@diannakp8830,four more days until FEARLESS,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:05:34Z,@ze_minfix1t,So excited,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:03:13Z,@abolfazl533,"😂😂😂😂😂😂😂당신은 무엇을 가지고 있습니까, 하나님,이란의 모든 자녀는 당신의 팬입니다",0
LE SSERAFIM,A4twVWwOueU,2022-04-28T19:00:34Z,@LariLavina,omgggg vem aí,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:58:34Z,@kralexj,"Это слишком прекрасно!! Как визуан, я безумно рада за девочек 😭",83
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:58:28Z,@Sa_ab05,مااااعرف يههههبلون بكل معنى الكلمه,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:58:20Z,@analimoes932,Nao tem som mesmo ou eu é q tou sem som?<br>.<br>It does not have sound or is my phone?,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:58:08Z,@Sa_ab05,ساكورا يممممه تهبل😭,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:57:57Z,@Sa_ab05,كلهم يجنننننوننن,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:57:44Z,@kenkenchong7038,they didnt come here to play they came to slay,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:57:28Z,@Sa_ab05,طبيعي شفته اكتر من مره؟؟؟,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:57:17Z,@Sa_ab05,يمممممه!!!!!!ايش ذااااا,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:56:54Z,@jaeminok8544,اوب,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:54:38Z,@rholiday981,楽しみ！,3
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:52:32Z,@vivianinnie,AAA IM SO WXCITED,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:52:18Z,@jessicahassock7324,Interesting!,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:51:20Z,@vtmi,<b>KIM GARAM SUPREMACY!!!</b>,6
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:48:56Z,@아론-c7t,let&#39;s go,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:48:07Z,@silosgo,cok merak ettim of,3
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:47:51Z,@adinakussaynovva,Я В ВОСТОРГЕ!! ХОЧУ ДЕБЮТ УЖЕЕЕ,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:47:45Z,@silosgo,kisa sacli kiz ates ediyor 💥💥,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:47:30Z,@armyarmy3437,wow I can&#39;t  wait  for  thier  comeback,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:45:14Z,@Raquell2212,I’m a fan already,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:45:04Z,@ArchivesofChloe,I HONESTLY CANT WAIT,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:43:32Z,@agentpea5413,Can&#39;t deny that I&#39;m really excited now.,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:43:21Z,@protectkg8657,Roty,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:43:16Z,@protectkg8657,Roty,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:43:11Z,@protectkg8657,Toty,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:43:06Z,@protectkg8657,Roty,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:43:00Z,@protectkg8657,Roty,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:42:54Z,@protectkg8657,Roty,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:42:51Z,@Sweet.lovelies19,Can’t wait🥰,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:42:47Z,@protectkg8657,ROTY,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:42:40Z,@protectkg8657,ROTY,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:42:01Z,@ivanaibanez7552,Motomami?,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:41:15Z,@yusra354,I CAN FEEL IT..THEY ARE GOING TO OUT DO EVERY GIRL GROUP,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:40:35Z,@lexieliulover8238,Damnnnn,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:40:02Z,@lovegwk_,Looking forward to their debut,3
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:39:53Z,@sshhhh12,hybe sonubda 2dyzgun bı sey  yapabılmıs,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:39:28Z,@wueeure,"Omg Garam , go queen!!!!",1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:39:18Z,@noknowncomorbidities,Le teaser.,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:39:11Z,@skynightstarshine,le sserafim,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:39:09Z,@KARINA-ln7dk,BRAZIL ALREADY LOVES THIS GROUP!,7
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:37:43Z,@Ortiz.vale24,I&#39;M WAITING,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:37:34Z,@Ortiz.vale24,ES MI FAV Y AÚN NO SALE,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:37:17Z,@emmanuelanezmarin,NO PUEDO ESPERAR MAS 💖💖💖,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:37:03Z,@chickennoodlelover,each and every single one of them is standing out that’s what i love about le sserafim,6
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:36:56Z,@viri6509,por un momento pensé que Garam era chaeryoung de itzy,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:36:39Z,@viri6509,omg Sakura,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:36:31Z,@smtki,Motomami motomami,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:34:55Z,@awaniscloud6189,Too short omg omg,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:33:06Z,@anabriseyda7808,You need to know Hybe never give us enough hints!,4
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:32:35Z,@luvliedawn,OMGGGGG I CAN&#39;T WAITTT,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:30:44Z,@iwillcherishyou,looking forward to them!,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:30:10Z,@winkmichi,OMG,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:29:19Z,@marly3244,reminds me of a gorillaz song 🧐🧐🙃🙃😅,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:28:41Z,@Anastasia_ijs,"<a href=""https://www.youtube.com/watch?v=A4twVWwOueU&amp;t=6"">0:06</a>как ее зовут ?? Она прекрасна",0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:27:13Z,@ermiriasolano7683,Motomami motomami motomami,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:26:53Z,@aimeme_,KAZUHA ME GUSTAS,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:26:30Z,@asahilll8588,"Espere tanto, se que no van a decepcionar uwu se viene artee",1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:26:29Z,@booblvr,as motomamis chegando,0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:25:06Z,@onwingsoflove3626,They will take the world by storm and I am here for it!,2
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:22:58Z,@x412wen4,"작고 거의 벗은 소녀들, 당신은 나에게 얼마나 나쁜 모범을 가르쳐",0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:22:38Z,@지민오빠-o4s,💜💜💜😘,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:22:13Z,@핫쏘-n1n,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a>",0
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:22:11Z,@lucylayover,KEREN BANGET COK,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:21:41Z,@alexbetan4830,Aquí desde su debut 🖤💖,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:20:23Z,@gigic.3791,MOTOMAMIIIIIIIIIII,1
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:19:59Z,@justsaydan,THEY ARE COMING,104
LE SSERAFIM,A4twVWwOueU,2022-04-28T18:19:36Z,@judyrl,MOTOMAMI,2
