group,video_id,publishedAt,author,text,likeCount
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:14Z,@breadmochi9906,ZB1 SERVED! I LOVE THEM SO MUCH! SOTY!,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:13Z,@nickibelle4737,Visual overflowing 🎉🎉🎉🎉❤❤❤❤,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:11Z,@jungwoo31f,Muy lindos,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:10Z,@fchristine17,a successful debut!!,3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:09Z,@mujin_kingdom1159,They been through alot im so proud of them OMGG,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:08Z,@azure3573,RICKY FUCKING SLAYED,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:07Z,@putrasandipratama2186,"JEROSEE SEMANGATT,!!!!!!",0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:07Z,@heatssss,Let’s go Matthew!! I love you! You did amazing!!💕💕,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:07Z,@syfaa__101,"this is cool, fresh, and beautiful.",0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:02Z,@seany3007,stream in bloom!!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:56:02Z,@HANYUJINOB1,"semangatt mawarr strimink nyaa, kita pasti bisaa! jangan lupa diselingi vid showcase tadi yaa",22
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:59Z,@hrthanji1,THE WAY ITS A MILLION IN 5 HOURS,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:58Z,@sashasten,zb1 world domination,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:58Z,@yunha8883,우리ZB1... 데뷔 진짜 축하해… 꽃길만 걸자 사랑해..🥲🩵🪽,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:57Z,@rntk_bingo,so proud of you all ZB1!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:56Z,@sugarnation2719,Cool🤩,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:54Z,@toluonitilo3492,ZHANG HAO,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:50Z,@luvvyyii2944,"Suka banget sama lagu nya, semua track di album semuanya enak banget, thanks buat kerja kerasnya zb1",4
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:47Z,@kanati2525,こういう曲調やっぱ流行ってんのかね。なんかこう夢のような感じ,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:47Z,@vivio_o6929,ハオー！！！！ほんとに美しい！！！君が華だよ！！！！ハオ、ゼベワンの皆、ほんとにほんとにデビューおめでとう♡♡♡これからも頑張ろう！！！愛してる！！！,3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:46Z,@jungwoo31f,Me mie de mo poderoso que esta,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:46Z,@San1084,ZEROBASEONE,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:40Z,@zerose_Aesthes,LET&#39;S GO!!!!!,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:37Z,@shheloa,"Eu tô tão orgulhoso do meus garotos, serio, eu nunca achei que ia ficar assim por um grupo. Música boa, visuais impecáveis, tudo perfeito. Amo você",40
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:36Z,@vollytifanielvr,"ZEROBASEONE ROTY, IN BLOOM SOTY 🎉❤",1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:36Z,@abefhilmnprstxy,OMG I love it so much! I’m so proud and happy for them! Can’t wait to watch them perform it!,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:35Z,@fish-dm6lp,章昊ricky韓維辰出道快樂🥺🎉,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:35Z,@pgwgp__s2,PLEASE DON&#39;T USE EMOJI.... PLEASE REPORT SPAM FOR COMMENTS USING EMOJIS 絵文字を使わないでください 絵文字を使ったコメントはスパムとして報告お願いします,3
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:31Z,@hyoro5846,I love this song already and I&#39;m just a sec in,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:30Z,@rickydebut,"DONT stop str34m1ng pls the goal (FOR TODAY!!) is 7M, lets give them the best debut, remember they only debut as zerobaseone together once",12
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:29Z,@Ponerse_las_pilas,24H 7M let&#39;s go,4
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:28Z,@swanswan0305,건욱아 데뷔 축하해,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:25Z,@jungwoo31f,Debut del año,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:23Z,@yerang0227,매튜야 ㅜㅜㅜㅜ 사랑해,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:19Z,@luffysolove,Every boy is so bright in zb1❤❤❤,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:19Z,@diaryaster,Semangattt. Bisa kita bisaaa,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:55:14Z,@keishaa4019,kajjjaaa 2M!!!!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:55Z,@bluomi4040,AMAZING SPECTACULAR MIND BOGGLING CONGRATULATIONS ZB1 FOR THE AMAZING DEBUT,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:55Z,@kurikuri2434,Uwaaa zb1 keren sekalii kaliannnn 🥰🥰🥰,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:54Z,@vivio_o6929,ゼベワン、ハオ、デビュー本当におめでとう！花道だけ歩こう！,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:52Z,@alejaandra_ot8,"Congratulations on your debut, today you are officially ZB1, I love it, the MV, the choreo, the song, wow they are great &lt;3",1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:50Z,@글래씨좋아율,제로베이스원의 첫 시작을 함께할게❤,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:50Z,@itswenzdayyy,this gonna be SOTY for sure,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:49Z,@miyukiaoyama6125,Yey! The most awaited video that I want to watch is finally release! I&#39;m going to listen to this everyday! Thank you making our day!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:45Z,@mujin_kingdom1159,THEY DEBUTED,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:44Z,@kalyaadithya8999,AAAAA!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:42Z,@yarnoclock6093,Loveeee,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:41Z,@loftw_,CONGRATULATIONS TO ZB1 FOR YOUR DEBUT !!!!!!!!!!! great debut song. fighting ! 🩵🩵🩵🩵,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:41Z,@sabrismelo,I LOVED IT!,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:40Z,@eli2580,I loved the vibe of the song reminded me of take on me,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:34Z,@eleasarnob701,is there BTS.,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:31Z,@ncteyree,LET&#39;S GO 2 MILLION !!!!,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:29Z,@brightdreamys927,"Semangattttt ges, naik nya udah mulai cepet nih",2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:22Z,@nadyaerdinaramli9150,Hmm biasa2 je.. saya tunggu next comeback okie. Moga wakeone tak buat hal.,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:21Z,@somsomz5218,I love this,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:20Z,@40_thaliajossette90,Mantaaapp,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:19Z,@yanarou6032,I like how catchy it is!!,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:17Z,@idishae,HAOOOOO,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:16Z,@oncelvzhi8594,"1,831,569 views",0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:15Z,@Renata-on4ch,AAAAAAAAH 😭😭😭😭😭😭😭😭😭,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:12Z,@wl_o7,リッキー🤍🤍🤍あなた世界一だよーーーー🩷🩷🩷,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:11Z,@idishae,OKSHSHSHS,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:09Z,@eli2580,Só tenho uma coisa a dizer caralho que foda,0
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:04Z,@yasminashhab8920,MY 7ABAYEBBBBBBB,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:54:01Z,@みんぬねくすと,デビューしてくれてありがとう。みんな1人残らず幸せになって、、、,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:53:57Z,@ZuhriyahRaihanahUsu,FIGHTING STREAMING ZEROSE NIM,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:53:57Z,@PhyuLay-bb7zv,🤍🌼🤍🌼,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:53:50Z,@BlueMoon-c8e,Bye exo already leading…tatatatata😂😂😂😂😂🎉🎉🎉,2
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:53:49Z,@sitihalisa728,Minimal sebelum tidur putar ni mv dulu,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:53:44Z,@hamhamkitty,Keren bangettt,1
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:53:38Z,@yangJungwon-k1p,"ZEROBASEONE SUDAH MELAKUKAN YANG TERBAIK DAN INI SANGAT EASY LISTENING. Keren banget kalian, dan teruntuk zerose please kasih feedback ke zb1 streaming ini please",23
ZEROBASEONE,trzeUClQIIg,2023-07-10T14:53:36Z,@majisseo,ACTUAL MASTERPIECE,1
